wavenumber (1/cm),cross section (cm^2)
29374.000,1.262E-21
29375.000,1.279E-21
29376.000,1.312E-21
29377.000,1.329E-21
29378.000,1.347E-21
29379.000,1.365E-21
29380.000,1.382E-21
29381.000,1.398E-21
29382.000,1.416E-21
29383.000,1.450E-21
29384.000,1.466E-21
29385.000,1.483E-21
29386.000,1.501E-21
29387.000,1.519E-21
29388.000,1.534E-21
29389.000,1.562E-21
29390.000,1.574E-21
29391.000,1.585E-21
29392.000,1.598E-21
29393.000,1.609E-21
29394.000,1.620E-21
29395.000,1.642E-21
29396.000,1.651E-21
29397.000,1.658E-21
29398.000,1.663E-21
29399.000,1.666E-21
29400.000,1.667E-21
29401.000,1.667E-21
29402.000,1.664E-21
29403.000,1.658E-21
29404.000,1.648E-21
29405.000,1.634E-21
29406.000,1.619E-21
29407.000,1.601E-21
29408.000,1.556E-21
29409.000,1.527E-21
29410.000,1.491E-21
29411.000,1.450E-21
29412.000,1.403E-21
29413.000,1.352E-21
29414.000,1.241E-21
29415.000,1.182E-21
29416.000,1.125E-21
29417.000,1.069E-21
29418.000,1.017E-21
29419.000,9.680E-22
29420.000,9.240E-22
29421.000,8.477E-22
29422.000,8.151E-22
29423.000,7.871E-22
29424.000,7.640E-22
29425.000,7.439E-22
29426.000,7.245E-22
29427.000,6.951E-22
29428.000,6.832E-22
29429.000,6.725E-22
29430.000,6.638E-22
29431.000,6.578E-22
29432.000,6.506E-22
29433.000,6.429E-22
29434.000,6.313E-22
29435.000,6.256E-22
29436.000,6.221E-22
29437.000,6.200E-22
29438.000,6.177E-22
29439.000,6.158E-22
29440.000,6.143E-22
29441.000,6.129E-22
29442.000,6.130E-22
29443.000,6.144E-22
29444.000,6.156E-22
29445.000,6.158E-22
29446.000,6.180E-22
29447.000,6.208E-22
29448.000,6.219E-22
29449.000,6.251E-22
29450.000,6.270E-22
29451.000,6.300E-22
29452.000,6.314E-22
29453.000,6.368E-22
29454.000,6.387E-22
29455.000,6.388E-22
29456.000,6.404E-22
29457.000,6.404E-22
29458.000,6.415E-22
29459.000,6.409E-22
29460.000,6.422E-22
29461.000,6.423E-22
29462.000,6.409E-22
29463.000,6.410E-22
29464.000,6.410E-22
29465.000,6.388E-22
29466.000,6.351E-22
29467.000,6.328E-22
29468.000,6.302E-22
29469.000,6.269E-22
29470.000,6.243E-22
29471.000,6.214E-22
29472.000,6.156E-22
29473.000,6.033E-22
29474.000,5.948E-22
29475.000,5.854E-22
29476.000,5.756E-22
29477.000,5.660E-22
29478.000,5.573E-22
29479.000,5.479E-22
29480.000,5.332E-22
29481.000,5.253E-22
29482.000,5.180E-22
29483.000,5.125E-22
29484.000,5.082E-22
29485.000,5.041E-22
29486.000,4.988E-22
29487.000,4.969E-22
29488.000,4.970E-22
29489.000,4.961E-22
29490.000,4.957E-22
29491.000,4.951E-22
29492.000,4.948E-22
29493.000,4.945E-22
29494.000,4.951E-22
29495.000,4.977E-22
29496.000,4.988E-22
29497.000,5.014E-22
29498.000,5.032E-22
29499.000,5.069E-22
29500.000,5.088E-22
29501.000,5.086E-22
29502.000,5.084E-22
29503.000,5.089E-22
29504.000,5.102E-22
29505.000,5.124E-22
29506.000,5.213E-22
29507.000,5.256E-22
29508.000,5.275E-22
29509.000,5.302E-22
29510.000,5.316E-22
29511.000,5.311E-22
29512.000,5.329E-22
29513.000,5.370E-22
29514.000,5.389E-22
29515.000,5.395E-22
29516.000,5.406E-22
29517.000,5.426E-22
29518.000,5.432E-22
29519.000,5.467E-22
29520.000,5.534E-22
29521.000,5.577E-22
29522.000,5.616E-22
29523.000,5.642E-22
29524.000,5.687E-22
29525.000,5.730E-22
29526.000,5.788E-22
29527.000,5.880E-22
29528.000,5.926E-22
29529.000,5.955E-22
29530.000,5.971E-22
29531.000,5.993E-22
29532.000,6.017E-22
29533.000,6.046E-22
29534.000,6.112E-22
29535.000,6.154E-22
29536.000,6.189E-22
29537.000,6.256E-22
29538.000,6.325E-22
29539.000,6.385E-22
29540.000,6.536E-22
29541.000,6.613E-22
29542.000,6.683E-22
29543.000,6.748E-22
29544.000,6.833E-22
29545.000,6.892E-22
29546.000,6.941E-22
29547.000,7.065E-22
29548.000,7.152E-22
29549.000,7.253E-22
29550.000,7.369E-22
29551.000,7.482E-22
29552.000,7.603E-22
29553.000,7.695E-22
29554.000,7.890E-22
29555.000,7.983E-22
29556.000,8.057E-22
29557.000,8.129E-22
29558.000,8.194E-22
29559.000,8.287E-22
29560.000,8.359E-22
29561.000,8.574E-22
29562.000,8.695E-22
29563.000,8.825E-22
29564.000,8.967E-22
29565.000,9.120E-22
29566.000,9.300E-22
29567.000,9.482E-22
29568.000,9.816E-22
29569.000,9.972E-22
29570.000,1.011E-21
29571.000,1.024E-21
29572.000,1.034E-21
29573.000,1.044E-21
29574.000,1.055E-21
29575.000,1.079E-21
29576.000,1.095E-21
29577.000,1.111E-21
29578.000,1.130E-21
29579.000,1.149E-21
29580.000,1.168E-21
29581.000,1.187E-21
29582.000,1.220E-21
29583.000,1.235E-21
29584.000,1.248E-21
29585.000,1.264E-21
29586.000,1.284E-21
29587.000,1.307E-21
29588.000,1.330E-21
29589.000,1.380E-21
29590.000,1.403E-21
29591.000,1.424E-21
29592.000,1.444E-21
29593.000,1.462E-21
29594.000,1.479E-21
29595.000,1.494E-21
29596.000,1.529E-21
29597.000,1.547E-21
29598.000,1.568E-21
29599.000,1.591E-21
29600.000,1.614E-21
29601.000,1.637E-21
29602.000,1.663E-21
29603.000,1.721E-21
29604.000,1.749E-21
29605.000,1.781E-21
29606.000,1.809E-21
29607.000,1.836E-21
29608.000,1.860E-21
29609.000,1.884E-21
29610.000,1.932E-21
29611.000,1.956E-21
29612.000,1.985E-21
29613.000,2.012E-21
29614.000,2.040E-21
29615.000,2.067E-21
29616.000,2.095E-21
29617.000,2.150E-21
29618.000,2.178E-21
29619.000,2.212E-21
29620.000,2.247E-21
29621.000,2.285E-21
29622.000,2.325E-21
29623.000,2.363E-21
29624.000,2.430E-21
29625.000,2.458E-21
29626.000,2.481E-21
29627.000,2.505E-21
29628.000,2.532E-21
29629.000,2.562E-21
29630.000,2.597E-21
29631.000,2.635E-21
29632.000,2.708E-21
29633.000,2.743E-21
29634.000,2.778E-21
29635.000,2.814E-21
29636.000,2.852E-21
29637.000,2.890E-21
29638.000,2.926E-21
29639.000,2.991E-21
29640.000,3.018E-21
29641.000,3.044E-21
29642.000,3.070E-21
29643.000,3.101E-21
29644.000,3.134E-21
29645.000,3.168E-21
29646.000,3.241E-21
29647.000,3.269E-21
29648.000,3.293E-21
29649.000,3.312E-21
29650.000,3.328E-21
29651.000,3.340E-21
29652.000,3.351E-21
29653.000,3.373E-21
29654.000,3.381E-21
29655.000,3.389E-21
29656.000,3.392E-21
29657.000,3.388E-21
29658.000,3.376E-21
29659.000,3.357E-21
29660.000,3.331E-21
29661.000,3.260E-21
29662.000,3.213E-21
29663.000,3.156E-21
29664.000,3.088E-21
29665.000,3.005E-21
29666.000,2.909E-21
29667.000,2.801E-21
29668.000,2.564E-21
29669.000,2.439E-21
29670.000,2.320E-21
29671.000,2.209E-21
29672.000,2.110E-21
29673.000,2.022E-21
29674.000,1.945E-21
29675.000,1.825E-21
29676.000,1.776E-21
29677.000,1.736E-21
29678.000,1.703E-21
29679.000,1.677E-21
29680.000,1.654E-21
29681.000,1.635E-21
29682.000,1.619E-21
29683.000,1.591E-21
29684.000,1.580E-21
29685.000,1.570E-21
29686.000,1.562E-21
29687.000,1.554E-21
29688.000,1.548E-21
29689.000,1.542E-21
29690.000,1.537E-21
29691.000,1.536E-21
29692.000,1.537E-21
29693.000,1.539E-21
29694.000,1.542E-21
29695.000,1.547E-21
29696.000,1.553E-21
29697.000,1.562E-21
29698.000,1.578E-21
29699.000,1.585E-21
29700.000,1.594E-21
29701.000,1.602E-21
29702.000,1.612E-21
29703.000,1.623E-21
29704.000,1.636E-21
29705.000,1.661E-21
29706.000,1.673E-21
29707.000,1.685E-21
29708.000,1.697E-21
29709.000,1.708E-21
29710.000,1.719E-21
29711.000,1.730E-21
29712.000,1.742E-21
29713.000,1.764E-21
29714.000,1.774E-21
29715.000,1.783E-21
29716.000,1.791E-21
29717.000,1.797E-21
29718.000,1.802E-21
29719.000,1.808E-21
29720.000,1.810E-21
29721.000,1.810E-21
29722.000,1.807E-21
29723.000,1.804E-21
29724.000,1.798E-21
29725.000,1.789E-21
29726.000,1.778E-21
29727.000,1.763E-21
29728.000,1.724E-21
29729.000,1.698E-21
29730.000,1.668E-21
29731.000,1.633E-21
29732.000,1.591E-21
29733.000,1.547E-21
29734.000,1.503E-21
29735.000,1.410E-21
29736.000,1.364E-21
29737.000,1.317E-21
29738.000,1.271E-21
29739.000,1.227E-21
29740.000,1.187E-21
29741.000,1.150E-21
29742.000,1.113E-21
29743.000,1.052E-21
29744.000,1.024E-21
29745.000,9.986E-22
29746.000,9.767E-22
29747.000,9.576E-22
29748.000,9.370E-22
29749.000,9.165E-22
29750.000,8.995E-22
29751.000,8.677E-22
29752.000,8.527E-22
29753.000,8.394E-22
29754.000,8.268E-22
29755.000,8.136E-22
29756.000,8.017E-22
29757.000,7.896E-22
29758.000,7.727E-22
29759.000,7.664E-22
29760.000,7.602E-22
29761.000,7.557E-22
29762.000,7.504E-22
29763.000,7.473E-22
29764.000,7.422E-22
29765.000,7.404E-22
29766.000,7.368E-22
29767.000,7.352E-22
29768.000,7.351E-22
29769.000,7.331E-22
29770.000,7.334E-22
29771.000,7.345E-22
29772.000,7.363E-22
29773.000,7.362E-22
29774.000,7.412E-22
29775.000,7.435E-22
29776.000,7.448E-22
29777.000,7.472E-22
29778.000,7.531E-22
29779.000,7.574E-22
29780.000,7.608E-22
29781.000,7.659E-22
29782.000,7.718E-22
29783.000,7.736E-22
29784.000,7.763E-22
29785.000,7.805E-22
29786.000,7.823E-22
29787.000,7.844E-22
29788.000,7.870E-22
29789.000,7.899E-22
29790.000,7.948E-22
29791.000,7.985E-22
29792.000,8.028E-22
29793.000,8.054E-22
29794.000,8.081E-22
29795.000,8.098E-22
29796.000,8.112E-22
29797.000,8.102E-22
29798.000,8.095E-22
29799.000,8.098E-22
29800.000,8.092E-22
29801.000,8.087E-22
29802.000,8.080E-22
29803.000,8.074E-22
29804.000,8.068E-22
29805.000,8.057E-22
29806.000,8.064E-22
29807.000,8.076E-22
29808.000,8.077E-22
29809.000,8.078E-22
29810.000,8.090E-22
29811.000,8.094E-22
29812.000,8.108E-22
29813.000,8.178E-22
29814.000,8.230E-22
29815.000,8.270E-22
29816.000,8.311E-22
29817.000,8.362E-22
29818.000,8.402E-22
29819.000,8.443E-22
29820.000,8.495E-22
29821.000,8.590E-22
29822.000,8.632E-22
29823.000,8.662E-22
29824.000,8.712E-22
29825.000,8.759E-22
29826.000,8.821E-22
29827.000,8.898E-22
29828.000,8.985E-22
29829.000,9.157E-22
29830.000,9.229E-22
29831.000,9.321E-22
29832.000,9.408E-22
29833.000,9.505E-22
29834.000,9.615E-22
29835.000,9.730E-22
29836.000,9.853E-22
29837.000,1.008E-21
29838.000,1.020E-21
29839.000,1.032E-21
29840.000,1.044E-21
29841.000,1.056E-21
29842.000,1.069E-21
29843.000,1.083E-21
29844.000,1.097E-21
29845.000,1.109E-21
29846.000,1.135E-21
29847.000,1.149E-21
29848.000,1.164E-21
29849.000,1.178E-21
29850.000,1.194E-21
29851.000,1.208E-21
29852.000,1.220E-21
29853.000,1.232E-21
29854.000,1.255E-21
29855.000,1.266E-21
29856.000,1.278E-21
29857.000,1.293E-21
29858.000,1.309E-21
29859.000,1.328E-21
29860.000,1.348E-21
29861.000,1.369E-21
29862.000,1.414E-21
29863.000,1.437E-21
29864.000,1.459E-21
29865.000,1.481E-21
29866.000,1.502E-21
29867.000,1.517E-21
29868.000,1.532E-21
29869.000,1.545E-21
29870.000,1.571E-21
29871.000,1.584E-21
29872.000,1.600E-21
29873.000,1.619E-21
29874.000,1.639E-21
29875.000,1.661E-21
29876.000,1.683E-21
29877.000,1.705E-21
29878.000,1.726E-21
29879.000,1.761E-21
29880.000,1.777E-21
29881.000,1.791E-21
29882.000,1.805E-21
29883.000,1.821E-21
29884.000,1.837E-21
29885.000,1.854E-21
29886.000,1.873E-21
29887.000,1.913E-21
29888.000,1.932E-21
29889.000,1.952E-21
29890.000,1.970E-21
29891.000,1.984E-21
29892.000,1.993E-21
29893.000,2.000E-21
29894.000,2.004E-21
29895.000,2.008E-21
29896.000,2.014E-21
29897.000,2.022E-21
29898.000,2.033E-21
29899.000,2.049E-21
29900.000,2.069E-21
29901.000,2.093E-21
29902.000,2.119E-21
29903.000,2.146E-21
29904.000,2.199E-21
29905.000,2.224E-21
29906.000,2.250E-21
29907.000,2.276E-21
29908.000,2.303E-21
29909.000,2.330E-21
29910.000,2.359E-21
29911.000,2.387E-21
29912.000,2.446E-21
29913.000,2.476E-21
29914.000,2.506E-21
29915.000,2.539E-21
29916.000,2.574E-21
29917.000,2.610E-21
29918.000,2.648E-21
29919.000,2.687E-21
29920.000,2.725E-21
29921.000,2.808E-21
29922.000,2.852E-21
29923.000,2.900E-21
29924.000,2.948E-21
29925.000,2.995E-21
29926.000,3.040E-21
29927.000,3.082E-21
29928.000,3.121E-21
29929.000,3.196E-21
29930.000,3.234E-21
29931.000,3.274E-21
29932.000,3.316E-21
29933.000,3.362E-21
29934.000,3.413E-21
29935.000,3.468E-21
29936.000,3.527E-21
29937.000,3.584E-21
29938.000,3.690E-21
29939.000,3.739E-21
29940.000,3.785E-21
29941.000,3.832E-21
29942.000,3.881E-21
29943.000,3.932E-21
29944.000,3.986E-21
29945.000,4.037E-21
29946.000,4.134E-21
29947.000,4.183E-21
29948.000,4.232E-21
29949.000,4.287E-21
29950.000,4.344E-21
29951.000,4.402E-21
29952.000,4.458E-21
29953.000,4.510E-21
29954.000,4.557E-21
29955.000,4.633E-21
29956.000,4.672E-21
29957.000,4.712E-21
29958.000,4.753E-21
29959.000,4.796E-21
29960.000,4.838E-21
29961.000,4.877E-21
29962.000,4.910E-21
29963.000,4.939E-21
29964.000,4.976E-21
29965.000,4.988E-21
29966.000,4.997E-21
29967.000,5.005E-21
29968.000,5.013E-21
29969.000,5.019E-21
29970.000,5.022E-21
29971.000,5.016E-21
29972.000,5.000E-21
29973.000,4.939E-21
29974.000,4.892E-21
29975.000,4.835E-21
29976.000,4.765E-21
29977.000,4.681E-21
29978.000,4.580E-21
29979.000,4.461E-21
29980.000,4.322E-21
29981.000,4.162E-21
29982.000,3.795E-21
29983.000,3.604E-21
29984.000,3.417E-21
29985.000,3.240E-21
29986.000,3.079E-21
29987.000,2.933E-21
29988.000,2.805E-21
29989.000,2.690E-21
29990.000,2.592E-21
29991.000,2.439E-21
29992.000,2.379E-21
29993.000,2.328E-21
29994.000,2.283E-21
29995.000,2.244E-21
29996.000,2.210E-21
29997.000,2.180E-21
29998.000,2.154E-21
29999.000,2.112E-21
30000.000,2.094E-21
30001.000,2.078E-21
30002.000,2.065E-21
30003.000,2.056E-21
30004.000,2.048E-21
30005.000,2.043E-21
30006.000,2.041E-21
30007.000,2.040E-21
30008.000,2.042E-21
30009.000,2.044E-21
30010.000,2.046E-21
30011.000,2.050E-21
30012.000,2.054E-21
30013.000,2.060E-21
30014.000,2.066E-21
30015.000,2.073E-21
30016.000,2.078E-21
30017.000,2.084E-21
30018.000,2.091E-21
30019.000,2.093E-21
30020.000,2.093E-21
30021.000,2.092E-21
30022.000,2.090E-21
30023.000,2.090E-21
30024.000,2.089E-21
30025.000,2.087E-21
30026.000,2.085E-21
30027.000,2.082E-21
30028.000,2.080E-21
30029.000,2.076E-21
30030.000,2.072E-21
30031.000,2.067E-21
30032.000,2.060E-21
30033.000,2.053E-21
30034.000,2.046E-21
30035.000,2.037E-21
30036.000,2.017E-21
30037.000,2.006E-21
30038.000,1.995E-21
30039.000,1.981E-21
30040.000,1.967E-21
30041.000,1.948E-21
30042.000,1.928E-21
30043.000,1.905E-21
30044.000,1.880E-21
30045.000,1.823E-21
30046.000,1.792E-21
30047.000,1.759E-21
30048.000,1.724E-21
30049.000,1.688E-21
30050.000,1.653E-21
30051.000,1.619E-21
30052.000,1.589E-21
30053.000,1.561E-21
30054.000,1.515E-21
30055.000,1.495E-21
30056.000,1.477E-21
30057.000,1.460E-21
30058.000,1.444E-21
30059.000,1.430E-21
30060.000,1.418E-21
30061.000,1.407E-21
30062.000,1.399E-21
30063.000,1.394E-21
30064.000,1.392E-21
30065.000,1.394E-21
30066.000,1.396E-21
30067.000,1.398E-21
30068.000,1.400E-21
30069.000,1.402E-21
30070.000,1.406E-21
30071.000,1.411E-21
30072.000,1.416E-21
30073.000,1.428E-21
30074.000,1.431E-21
30075.000,1.433E-21
30076.000,1.434E-21
30077.000,1.438E-21
30078.000,1.443E-21
30079.000,1.451E-21
30080.000,1.462E-21
30081.000,1.475E-21
30082.000,1.486E-21
30083.000,1.504E-21
30084.000,1.514E-21
30085.000,1.523E-21
30086.000,1.535E-21
30087.000,1.549E-21
30088.000,1.562E-21
30089.000,1.574E-21
30090.000,1.585E-21
30091.000,1.597E-21
30092.000,1.622E-21
30093.000,1.640E-21
30094.000,1.658E-21
30095.000,1.678E-21
30096.000,1.699E-21
30097.000,1.722E-21
30098.000,1.743E-21
30099.000,1.764E-21
30100.000,1.781E-21
30101.000,1.800E-21
30102.000,1.826E-21
30103.000,1.834E-21
30104.000,1.843E-21
30105.000,1.851E-21
30106.000,1.862E-21
30107.000,1.877E-21
30108.000,1.897E-21
30109.000,1.921E-21
30110.000,1.947E-21
30111.000,1.975E-21
30112.000,2.035E-21
30113.000,2.066E-21
30114.000,2.095E-21
30115.000,2.121E-21
30116.000,2.146E-21
30117.000,2.167E-21
30118.000,2.187E-21
30119.000,2.209E-21
30120.000,2.233E-21
30121.000,2.286E-21
30122.000,2.313E-21
30123.000,2.339E-21
30124.000,2.368E-21
30125.000,2.395E-21
30126.000,2.428E-21
30127.000,2.464E-21
30128.000,2.498E-21
30129.000,2.530E-21
30130.000,2.557E-21
30131.000,2.607E-21
30132.000,2.634E-21
30133.000,2.668E-21
30134.000,2.706E-21
30135.000,2.750E-21
30136.000,2.800E-21
30137.000,2.852E-21
30138.000,2.905E-21
30139.000,2.956E-21
30140.000,3.001E-21
30141.000,3.064E-21
30142.000,3.088E-21
30143.000,3.115E-21
30144.000,3.146E-21
30145.000,3.180E-21
30146.000,3.220E-21
30147.000,3.265E-21
30148.000,3.314E-21
30149.000,3.366E-21
30150.000,3.420E-21
30151.000,3.531E-21
30152.000,3.587E-21
30153.000,3.644E-21
30154.000,3.702E-21
30155.000,3.758E-21
30156.000,3.810E-21
30157.000,3.857E-21
30158.000,3.900E-21
30159.000,3.945E-21
30160.000,3.990E-21
30161.000,4.088E-21
30162.000,4.138E-21
30163.000,4.190E-21
30164.000,4.244E-21
30165.000,4.298E-21
30166.000,4.356E-21
30167.000,4.415E-21
30168.000,4.478E-21
30169.000,4.546E-21
30170.000,4.620E-21
30171.000,4.784E-21
30172.000,4.867E-21
30173.000,4.944E-21
30174.000,5.007E-21
30175.000,5.062E-21
30176.000,5.113E-21
30177.000,5.169E-21
30178.000,5.237E-21
30179.000,5.316E-21
30180.000,5.404E-21
30181.000,5.574E-21
30182.000,5.646E-21
30183.000,5.713E-21
30184.000,5.781E-21
30185.000,5.856E-21
30186.000,5.937E-21
30187.000,6.023E-21
30188.000,6.105E-21
30189.000,6.176E-21
30190.000,6.235E-21
30191.000,6.288E-21
30192.000,6.421E-21
30193.000,6.509E-21
30194.000,6.605E-21
30195.000,6.701E-21
30196.000,6.787E-21
30197.000,6.862E-21
30198.000,6.921E-21
30199.000,6.966E-21
30200.000,7.001E-21
30201.000,7.034E-21
30202.000,7.115E-21
30203.000,7.165E-21
30204.000,7.215E-21
30205.000,7.252E-21
30206.000,7.270E-21
30207.000,7.263E-21
30208.000,7.240E-21
30209.000,7.207E-21
30210.000,7.173E-21
30211.000,7.134E-21
30212.000,7.028E-21
30213.000,6.948E-21
30214.000,6.837E-21
30215.000,6.692E-21
30216.000,6.510E-21
30217.000,6.298E-21
30218.000,6.067E-21
30219.000,5.831E-21
30220.000,5.602E-21
30221.000,5.393E-21
30222.000,5.205E-21
30223.000,4.907E-21
30224.000,4.795E-21
30225.000,4.707E-21
30226.000,4.640E-21
30227.000,4.592E-21
30228.000,4.563E-21
30229.000,4.546E-21
30230.000,4.537E-21
30231.000,4.532E-21
30232.000,4.530E-21
30233.000,4.524E-21
30234.000,4.524E-21
30235.000,4.528E-21
30236.000,4.538E-21
30237.000,4.553E-21
30238.000,4.574E-21
30239.000,4.602E-21
30240.000,4.630E-21
30241.000,4.661E-21
30242.000,4.694E-21
30243.000,4.729E-21
30244.000,4.812E-21
30245.000,4.859E-21
30246.000,4.911E-21
30247.000,4.962E-21
30248.000,5.012E-21
30249.000,5.058E-21
30250.000,5.100E-21
30251.000,5.142E-21
30252.000,5.186E-21
30253.000,5.232E-21
30254.000,5.284E-21
30255.000,5.393E-21
30256.000,5.447E-21
30257.000,5.500E-21
30258.000,5.551E-21
30259.000,5.602E-21
30260.000,5.651E-21
30261.000,5.698E-21
30262.000,5.745E-21
30263.000,5.789E-21
30264.000,5.830E-21
30265.000,5.868E-21
30266.000,5.939E-21
30267.000,5.968E-21
30268.000,5.992E-21
30269.000,6.013E-21
30270.000,6.026E-21
30271.000,6.037E-21
30272.000,6.042E-21
30273.000,6.043E-21
30274.000,6.033E-21
30275.000,6.014E-21
30276.000,5.987E-21
30277.000,5.899E-21
30278.000,5.842E-21
30279.000,5.774E-21
30280.000,5.686E-21
30281.000,5.581E-21
30282.000,5.452E-21
30283.000,5.301E-21
30284.000,5.126E-21
30285.000,4.934E-21
30286.000,4.725E-21
30287.000,4.512E-21
30288.000,4.093E-21
30289.000,3.901E-21
30290.000,3.727E-21
30291.000,3.568E-21
30292.000,3.429E-21
30293.000,3.303E-21
30294.000,3.194E-21
30295.000,3.097E-21
30296.000,3.014E-21
30297.000,2.941E-21
30298.000,2.878E-21
30299.000,2.777E-21
30300.000,2.735E-21
30301.000,2.697E-21
30302.000,2.663E-21
30303.000,2.634E-21
30304.000,2.604E-21
30305.000,2.578E-21
30306.000,2.555E-21
30307.000,2.536E-21
30308.000,2.519E-21
30309.000,2.504E-21
30310.000,2.480E-21
30311.000,2.471E-21
30312.000,2.463E-21
30313.000,2.458E-21
30314.000,2.459E-21
30315.000,2.467E-21
30316.000,2.475E-21
30317.000,2.486E-21
30318.000,2.500E-21
30319.000,2.514E-21
30320.000,2.525E-21
30321.000,2.544E-21
30322.000,2.551E-21
30323.000,2.554E-21
30324.000,2.560E-21
30325.000,2.566E-21
30326.000,2.572E-21
30327.000,2.582E-21
30328.000,2.592E-21
30329.000,2.601E-21
30330.000,2.607E-21
30331.000,2.615E-21
30332.000,2.623E-21
30333.000,2.635E-21
30334.000,2.642E-21
30335.000,2.647E-21
30336.000,2.649E-21
30337.000,2.649E-21
30338.000,2.648E-21
30339.000,2.645E-21
30340.000,2.643E-21
30341.000,2.639E-21
30342.000,2.636E-21
30343.000,2.632E-21
30344.000,2.616E-21
30345.000,2.603E-21
30346.000,2.587E-21
30347.000,2.570E-21
30348.000,2.548E-21
30349.000,2.528E-21
30350.000,2.507E-21
30351.000,2.488E-21
30352.000,2.475E-21
30353.000,2.462E-21
30354.000,2.450E-21
30355.000,2.439E-21
30356.000,2.422E-21
30357.000,2.415E-21
30358.000,2.413E-21
30359.000,2.413E-21
30360.000,2.414E-21
30361.000,2.413E-21
30362.000,2.413E-21
30363.000,2.416E-21
30364.000,2.421E-21
30365.000,2.427E-21
30366.000,2.434E-21
30367.000,2.444E-21
30368.000,2.466E-21
30369.000,2.483E-21
30370.000,2.500E-21
30371.000,2.521E-21
30372.000,2.542E-21
30373.000,2.565E-21
30374.000,2.588E-21
30375.000,2.612E-21
30376.000,2.636E-21
30377.000,2.658E-21
30378.000,2.679E-21
30379.000,2.698E-21
30380.000,2.731E-21
30381.000,2.747E-21
30382.000,2.765E-21
30383.000,2.785E-21
30384.000,2.806E-21
30385.000,2.831E-21
30386.000,2.859E-21
30387.000,2.889E-21
30388.000,2.922E-21
30389.000,2.958E-21
30390.000,2.993E-21
30391.000,3.027E-21
30392.000,3.085E-21
30393.000,3.112E-21
30394.000,3.139E-21
30395.000,3.168E-21
30396.000,3.202E-21
30397.000,3.239E-21
30398.000,3.278E-21
30399.000,3.318E-21
30400.000,3.359E-21
30401.000,3.404E-21
30402.000,3.447E-21
30403.000,3.492E-21
30404.000,3.574E-21
30405.000,3.609E-21
30406.000,3.637E-21
30407.000,3.665E-21
30408.000,3.694E-21
30409.000,3.725E-21
30410.000,3.763E-21
30411.000,3.804E-21
30412.000,3.847E-21
30413.000,3.897E-21
30414.000,3.952E-21
30415.000,4.015E-21
30416.000,4.150E-21
30417.000,4.214E-21
30418.000,4.271E-21
30419.000,4.322E-21
30420.000,4.371E-21
30421.000,4.422E-21
30422.000,4.478E-21
30423.000,4.536E-21
30424.000,4.598E-21
30425.000,4.664E-21
30426.000,4.728E-21
30427.000,4.792E-21
30428.000,4.854E-21
30429.000,4.972E-21
30430.000,5.031E-21
30431.000,5.091E-21
30432.000,5.158E-21
30433.000,5.230E-21
30434.000,5.308E-21
30435.000,5.389E-21
30436.000,5.472E-21
30437.000,5.557E-21
30438.000,5.644E-21
30439.000,5.732E-21
30440.000,5.819E-21
30441.000,5.991E-21
30442.000,6.072E-21
30443.000,6.147E-21
30444.000,6.220E-21
30445.000,6.290E-21
30446.000,6.366E-21
30447.000,6.442E-21
30448.000,6.525E-21
30449.000,6.614E-21
30450.000,6.708E-21
30451.000,6.800E-21
30452.000,6.892E-21
30453.000,6.987E-21
30454.000,7.187E-21
30455.000,7.299E-21
30456.000,7.420E-21
30457.000,7.545E-21
30458.000,7.669E-21
30459.000,7.784E-21
